,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1753547,humanfactors,I was holding short of the runway and was aware there was traffic incoming (Last radio call was 20 miles I believe). I called and asked for position of the inbound single engine aircraft two times; and no radio call was announced. I also checked my garmin unit for ADSB data and there was none. I made the decision to announce a back taxi radio call on Runway XX and proceed onto the runway to back taxi. At about 1;000 feet left; I noticed a plane executing a go around on the runway; and flew over me at approx an altitude of 200 feet above. I then called if he was on frequency and he responded 'yeah'. I asked if he made any radio calls and he said 'no I missed the last radio call'; and asked if he heard my back-taxi call to which he responded yes. I proceeded to turn around at the departure end of the runway and depart without incident.  In summary I made 3 radio calls that were unanswered; did a visual search before entering the runway before back taxi; and checked for ADSB to see if the plane was in the airport environment before my decision to back taxi.,
1753552,humanfactors,Part 91 flight [to] ZZZ with no passengers. Was descending on the [STAR] arrival into ZZZ. Reached the final fix of the arrival (ZZZZZ) for radar vectors at 8;000 ft. TRACON Controller gave us a heading of 190; descend to 6;300 ft. Made the turn to 190 and started down at 1;000 fpm; then at 7;300 ft. the Controller gave command of 'alt alert; turn immediately to a heading of 340 and climb to 8;000 ft!'  We made the turn and climb. On the original vector; we noticed on the assigned heading we where aimed towards [canyon] which has a peak of 5;720 ft.,
1753561,humanfactors,We were conducting a dual training flight in a Cirrus SR-20 aircraft; and with ceilings overcast at 3;000 feet. We filed an IFR flight plan and requested a block altitude with Approach so that the student could experience actual IMC. Approach granted us a block from 4 to 6 thousand feet. We were performing basic instrument flying maneuvers within this block at 5000 feet and were in IMC when we received a traffic alert (same altitude; less than a mile). The Cirrus is equipped with the L3 Skywatch Traffic Advisory System; which means that the other aircraft had to have been equipped with at least a Mode C transponder in order for the system to detect it. The student had been flying but I took controls and banked to the right while we were still in the cloud. As we exited the other side of the cloud we could clearly see a high wing aircraft exactly where Skywatch had indicated. We queried ATC; and the controllers response was that 'someone was probably VFR and had decided to get a little too close to you'; and that he was not talking to anyone in that area at the time. We notified ATC of the flight conditions and had no other conflict. During the incident the other aircraft also properly banked right to avoid us.I have no doubt that had we not banked right inside the cloud the outcome could have been much different. We were operating on an IFR flight plan and well within the limits of our block altitude that had been granted by approach; which means that the other aircraft was also inside our block. I would also like to stress that the other aircraft had to have been equipped with at least a Mode C transponder in order for Skywatch to report it as a target and display its altitude relative to us. Flight conditions were mixed inside the block but I do not think it would have been possible to have been operating within the legal VFR weather minimums.,
1753572,humanfactors,Aircraft X was conducting IFR approach training in VFR conditions. I was the CFI and I was providing separation and sequencing for traffic while monitoring the student pilot (who was simulated IFR).We were authorized and cleared by Approach to conduct the LDA-XXR approach into ZZZ.  Approach vectored us onto several headings as well as advising us they were vectoring us through the final approach course for sequencing of additional aircraft at ZZZ. Approach had just cleared another aircraft ahead of us into ZZZ via the RNAV- XXR.I obtained ATIS at ZZZ which reported Runway XX in use and wind 280 @10; 10 SM visibility.Approach cleared us with a vector heading to intercept Final Approach course into ZZZ; while at the same time advising us ZZZ Tower was now closed and we should maintain VFR; and separation or advisory service was cancelled. We were instructed to switch to ZZZ CTAF.When we switched to ZZZ CTAF; we noted that there were several aircraft in the VFR traffic pattern for Runway XXL.  We made advisory traffic calls indicating we were inbound for a practice LDA-XXR approach and would be conducting the published missed approach with a right hand turn out back to the ZZZ VOR.  We made at least (3) of these advisory calls.I told my student to expect us to sidestep to the right of Runway XXR when we reached the final approach fix (ZZZ-VOR) and we would not descend below 900 feet. (Final approach minimum descent for straight in approach is 780 feet.) My student misunderstood the 'sidestep' instruction and during this confusion we were late to make the sidestep maneuver and we unintentionally descended to 800 feet.Just as we crossed the (ZZZ-VOR) I saw an aircraft headed directly toward us (approximate same altitude) and directly over Runway XXR apparently on downwind in a right traffic pattern near the approach end of Runway YYL for Runway XXL at ZZZ.I also heard an aircraft advising that they would yield to the inbound LDA traffic to assist in separation. I was perplexed that the existing traffic appeared to be conducting right hand traffic for XXL since the FAA Airports Directory advises left hand traffic for XXL.I decided that any further pursuit to complete this LDA-XXR approach was no longer prudent and I instructed my student to immediately initiate the published missed approach (right hand turn) and simultaneously I heard an unknown aircraft angrily advising we overflew his aircraft with less than 200 feet separation. I assume that aircraft was turning on to right base for runway XXL. I did not see that aircraft.  However; I could still see an aircraft directly in front of me and directly over Runway XXR about midfield and at approximate same altitude.There were several heated exchanges of radio traffic and someone demanded ATC traffic tapes be pulled to review this event. Whoever reported the 200 feet near miss also concluded that we should never have even attempted the LDA-XX approach in the first place because sequencing could not be successfully accomplished. In my opinion; this circumstance/event became dangerously compromised because of the unusual ZZZ closed Tower operations and the infrequent non-towered airport operations by VFR traffic during daylight conditions at ZZZ. I also believe the recent closure of the tower today (at XA00 local) caused some confusion by all who were conducting work in the traffic pattern.I will not conduct any further IFR practice training approaches at ZZZ as long as the ZZZ Tower is closed and non-functional. I highly recommend that ATC advise no further practice approaches will be conducted at ZZZ during the closed tower hours.,
1753581,humanfactors,I was working 3 sectors at ZZZ Center; owning FL350 and above.  The only other sector open was ZZZ1 HI; who had all the other high and low altitude sectors in our area; FL340 and below.  Traffic was extremely slow.  I took the handoff on Aircraft x at FL350 going direct ZZZ2 landing at ZZZ3.  The route of flight went through ZZZ4 HI and then into a different Center.  I double checked the Centers LOA about altitudes for ZZZ3 arrivals.  They are supposed to be at FL290.  I thought about leaving the aircraft at FL350 with an appreq to the other Center; but then thought that I should follow the normal LOA; so I put in FL290 in the data block.  Put the electronic point out to ZZZ4 HI; issued the altitude for FL290; and handed off the aircraft to the other Center.  Other Center accepted the point out and then I frequency switched Aircraft X to other Center.  ZZZ1 HI then asked me if I worked Aircraft X and said point out approved.  I violated ZZZ1 HI.After XX years of briefings about being extra cautious when traffic is very slow and being extra cautious during unusual situations; I made an error by not being extra cautious during a very slow session and unusual configuration.  It sounds so simple to work minimal traffic at only FL350 and above.  However; other sectors were also confused by this unusual configuration.  This should have been a glaring clue to me to be extra cautious!  Around [Year]; my old area had a floating area of FL330 shared between ZZZ4 HI and [the area the reporter is working].  The floating area would be assigned to a sector accordingly to balance traffic loads.  I remember working [the area the reporter is working] back then and clearing an aircraft to FL330.  The ZZZ4 HI sector heard my clearance (we were trained to speak loudly so others around us could hear what we were doing).  ZZZ4 HI verbally reminded me that they had the floating area of FL330.  I amended the altitude of the aircraft and handed the flight off to ZZZ4 HI.  After that incident; I then used a grease pencil on my radar scope to write the altitudes I owned. I was utilizing a visual tool during an unusual situation. Later on; because of all the confusion to adjacent sectors; the floating area was discontinued.  I then stopped the visual cue of writing the altitudes on my scope.Back to 2020:  With working an unusual schedule and working unusual sector configurations due to the coronavirus; I need to practice extra caution every time I sit at a sector.  It would have helped me to have an extra visual cue on my radar scope last night.  We normally work our area split north and south; with each of us working low to super high altitude sectors.  I erroneously acted like I owned the southern half of my area.  Drift occurred.  From now on I will use a visual cue to help remind me of unusual sector configurations.  Habits are so ingrained; extra caution must be used to prevent errors from occurring.  I am embarrassed that I did this.  I am thankful that no other aircraft were in conflict.  I will use the extra visual cues like I did in [year].,
1753653,humanfactors,I was pilot flying on Aircraft X;  XX passengers; the first flight of our day. While hand flying the departure on a 320 heading vector to 7;000 feet; past 5;000 feet and approaching 6;000 feet we received a traffic advisory from ZZZ departure control. Approaching 6;000 feet (approximately) on the way to 7;000 feet we received a TCAS annunciation for the aircraft that ATC reported; which was immediately followed with a TCAS resolution advisory ('Level OFF' commanded). I remember seeing the aircraft on the MFD when first reported at 11 o'clock and 1;400 feet above our altitude; which the Captain and I later discussed as likely being at 7;500 feet. The time that it took from receiving the first traffic advisory from ATC to complying with the TCAS RA and receiving 'clear of conflict' from memory appeared to be approximately less than 10 seconds. The Captain copied the next instructions from ATC and reported that we received a TCAS RA.There were multiple errors that I failed to mitigate. I should have briefed that with a reduced passenger and cargo load; and a lower temperature than recent flights; performance would be substantially greater. I could have opted to engage the autopilot above 600 feet and allow myself more visibility to achieve a greater situational awareness. Looking back; I was fixated on airspeed to conform with the company profile of accelerating to 250 knots and I omitted the VSI which indicated an excessive rate of climb for that altitude and within the terminal area. Having a proper scan would have allowed me to recognize the rate of climb and reduce thrust out of climb detent appropriately since I was using the speed mode (climb) of the autopilot per company profile. The threat of reduced loads was already highlighted multiple times in company documentation and safety publications specifically related to the environment created by the COVID-19 pandemic and should have been trapped. Loads have been solid at YY passengers for the last month and all flights today were XX or less passengers; equivalent to March lows when the bulk of similar events were highlighted.During debrief with the Captain (pilot monitoring); he said that he intended to call out the excessive rate of climb; but the traffic advisory; TCAS alert; altitude chime (1;000 feet prior to ALTS); and TCAS RA all came in at nearly the same time and didn't allow space to talk.,
1753676,humanfactors,While in flight there was a medical emergency.  Aft FA had just finished with trash pick up; passenger pressed her FA call button. FWD FA went to check and passenger explained she can not breathe and she feels like she was going to pass out. I opened the air vents fully and asked if it was any better; passenger said no; she still can't breathe. I didn't offer water because there was a full bottle on passenger tray table; so I told the passenger to take a drink to see if would help. Passenger then stated she need O2. I told the passenger we have O2 on board; but I have to let the PIC know I'm using it. I called the flight deck told the PIC the situation and he stated I should let him know how the passenger feels after O2 was administered. I asked the passenger if she has emphysema; to which she said no. I also asked passenger if she would like for the aircraft to make an emergency landing and get medics. Passenger said no she was feeling better with the O2. I secured the O2 bottle in the seat next to passenger and told her to press her FA button if she need anything else or if O2 runs out and she needed more. The AFT FA checked on the passenger on her trash run. PIC called to ensure passenger didn't need medical attention once we land which the passenger declined; as the O2 had her feeling better. Passenger stated she was wearing her mask all morning in the airport and stated that could have been her reason for not being able to breathe.,
1753680,humanfactors,Multiple crew members asked passenger to comply with mask policy during various phases of flight. After 3rd attempt; his demeanor; hostility; and inappropriate language; the passenger was written up.  The guest had a flagrant disregard for authority from the moment we started the demo when the C FA told him to comply with an FAA policy; and the guest ignored him; when asked for compliance again; this guest just looked at FA and replied 'I heard you the first time.',
1753692,humanfactors,I completed DRONE inspection at location [within ZZZ Class C airspace]. I failed to research airspace. The violation was discovered through my company's monthly airspace review. In the future; I will always make sure that I review the airspace before flight.,
1753724,humanfactors,On takeoff; began turn at 1;000 feet to the south traffic warning indicated traffic same altitude. Instructor took controls and began a descending right turn. Instructor reported to Tower and Tower said that airplane was talking to Approach.,
1753728,humanfactors,ILS XX into ZZZ. I was pilot flying; following the incorrect glideslope and got a low altitude alert from Pittsburgh Tower and recovered immediately. Complacency played a role on my part as well as the Captain who was Pilot monitoring. To prevent this from occurring in the future; I will open the approach plates regardless of weather conditions to ensure proper configuration.,
1753741,humanfactors,I was working all locals combined and I launched the second aircraft a bit too close.  I ended up having to give the 2nd guy a couple of turns to get 3 miles.  As soon as I had it I shipped them both.  The first guy didn't take the switch and then the 2nd guy sped up a little about 10 knots and the TRACON Controller wasn't able to talk to the first guy and I'm pretty sure we lost the 3.  It was all around a bad call on my part and I should have just waited on the second guy or run him out on a different heading for longer or stopped his climb or anything like that.In my defense; I was working all locals combined which I'm not super proficient with because while we were on COVID schedules.  I will also note the following:1.  I was working LCW combined with other locals which is supposedly not safe per the district because we can't see the runway.2.  No OT used and we are operating with 3 CPCs and an FLM when normal numbers are 8 and an FLM due to quarantine from a COVID positive. 3.  The ATM WILL NOT USE TMI [Traffic Management Initiative] for staffing because of political pressure not because it isn't needed. TMI for staffing have been definitely needed especially this week with 15 ish controllers out of 25 on quarantine.,
1753746,humanfactors,FLM was working combined positions and was absolutely inundated with VFRs and IFR aircraft.  FLM is a good Controller; but no one could have reasonably been expected to deal with that number of aircraft safely. Numerous safety events happened during this session.  The one I noticed in particular even though I had my own traffic.  Aircraft X was told to follow freeway north which the pilot did.  He just kept on going and probably went 10 miles north before anyone talked to him.  He was out of our airspace in within TRACON airspace.  He was also routed through numerous aircraft holding around ZZZ a satellite airport.  The OM then seemed to blame the pilot for not calling.  No way for the pilot to call if he can't get a word in edge wise.1.  No OT used and we are operating with 3 CPCs and an FLM when normal numbers are 8 and an FLM due to quarantine from a COVID positive.  We also had the OM that can't plug in and help if he needs to.  2.  The ATM WILL NOT USE TMI for staffing because of political pressure not because it isn't needed. TMI for staffing have been definitely needed especially this week with 15 ish controllers out of 25 on quarantine.  3.  The OM knew this was an issue because he called the flight schools the day before to tell them not to fly during certain times the day before and failed to tell them the same thing for this day.  The OM failed in very dramatic fashion and threw his own supervisor to the proverbial wolves.,
1753747,humanfactors,Aircraft X was going to ZZZ via uncommon routing to avoid weather. The aircraft was filed ZZZ direct. The aircraft flew through the ZZZ1 arrival corridor. The aircraft entered within the correct altitude parameters; but exited the corridor 1;000 MSL above without a pointout to the ZZZ sector/XX. I believe the event happened because at the time I was taking Approach Control airspace with detailed info being passed to me and my attention was brought elsewhere. Another contributing factor would be the Controller on 3 months off prior and out of practice with normal procedures.I recommend that there be more training on assuming Approach Control airspace for individuals who do not work mid-shifts. We do not normally have to take over the approach controls until later at night; but with the pandemic we've been assuming airspace sooner in the day. More information for those that aren't familiar with normal procedures may be helpful.,
1753757,humanfactors,ATC initially cleared flight to 5;000 feet for the departure and this altitude was briefed for the departure.  ATC changed the altitude to 2;500 feet on the taxi and the crew dialed the new altitude into the FMS.  FO failed to level off at 2;500 feet and topped out at 3;000 feet before correcting back down to 2;500 feet.  ATC gave us a vector away from traffic eight miles ahead of aircraft and gave us a climb up to 15;000 feet.  Neither crew member remembers hearing the 1;000 foot prior altitude alert.  It should not have been inhibited for a flaps 1 condition.  Altitude alert functioned normally on next level off.  Crew must have missed the alert due to flaps up call-out.  The FO had only flown 10 times in the last 90 days with 10 landings. The crew should have reviewed the field elevation versus the level off altitude and briefed that the level off would occur immediately after flap retraction.   FO needs to be extra vigilant with flight performance during this time of low flight hours.,We were climbing out of ZZZ and were cleared to level at 2;500 feet. We had briefed accordingly so there was no change. As we climbed out I made the required 1000-foot call and as we were approaching 2;500 feet; I realized he's not leveling off. I stated we were cleared to 2;500 feet level off. He hesitated then realized his mistake and began to level off. We went approximately 300 feet high; so 2;800 feet. Before I could notify ATC we were told to turn 30 degrees left and continue our climb to 15;000 feet. The rest of the flight was fine.We both have not flown as much as we would have at this point in time of the year. I believe he had six trips a month for the last three months. I should have been quicker to realize he was not going to level; and should have taken the aircraft when I realized the mistake and we would not have violated the assignment.
1753769,humanfactors,I was the Captain and Pilot Flying. We checked on with BNA Approach and said we would like the RNAV Z to 20R. We were told unable and expect the ILS 20R and descend to 10;000'. I deviated for weather then [was] told to descend via the arrival. Shortly before SIPPO; I was told that I was cleared the RNAV Z for 20R. Since I had the ILS loaded after the heading on the arrival; this caused some confusion. Both pilots went heads down trying to figure this out. I saw a VNAV DISCONNECT message on the CDU. The aircraft started a left turn and a shallow descent to about 4800' and I was supposed to be at 5000'. I got a TCAS warning to level off for a small aircraft beneath me. I followed the HUD indications until I was 'Clear of Conflict '. By the time we entered the RNAV approach; we were inside of SIPPO and headed to the next point. The rest of the approach was in VMC and uneventful. We were given a phone number to call by Ground Control entering our gate area.I should not have accepted the RNAV approach so close to the IAF. I should have said unable and continued on the ILS.,We were coming into BNA on the SWFFT 2 Arrival. When handed off to BNA we were given clearance to 'descend via; deviate as needed for weather just be back on course by SIPPO.' ATC said to expect vectors ILS 20R. PM; F/O; then asked if RNAV Z 20R at SIPPO was available. ATC said 'possibly; but not likely'. PF; Captain; then made certain ILS 20R was loaded. Crew had briefed both approaches and we were hopeful that we would get the RNAV to land quicker. There was no pressure to land early just trying to get the flight done quickly. Just prior to HAKUM; second to last point of STAR; ATC cleared us for RNAV approach. Late clearance resulted in high workload for PF who wanted to do it himself. PF started to input new approach. After selecting the approach and feeder fix PF pushed the Execute button. On the LEGS page it had direct HAKUM; then a disconnect. Following the disconnect there was HAKUM and SIPPO for the rest of the STAR with a heading then disconnect. After that was the RNAV. PF became task saturated trying to link the approach at SIPPO. PM offered to fix the box. PF wanted more practice due to the lack of recent flying in the past five months; first trip for PF in that time frame. PM's situational awareness was taken watching the PF correct the box due to prior errors made during the trip. However; once we hit HAKUM the aircraft kept descending as VNAV disconnected then went through the at or above 5000' and started a left turn back to HAKUM. PM noticed the VNAV disconnect and mentioned it to the PF but did no other intervention. PM and PF noticed the left turn when it should be a right turn to SIPPO. Roll mode disengaged as well at this time. But PF was trying to fly and not knowing autopilot had no inputs but last things commanded. PF at that point asked PM to link the box. PM corrected the box. ATC called and said we missed our turn and asked if we needed vectors back to SIPPO. PM said no after PF said it was good now with the box while he manually pointed towards WOKAP. PF went direct WOKAP. During the turn back to WOKAP the PF only rolled the aircraft and did not see descent. Task load made it so he did not know aircraft was over 1000' low. PM knew aircraft was low; but due to workload monitoring the PF with the FMC; PM forgot the altitude clearance limit. In the process of looking up the altitude; PM saw traffic below and called it out. ATC called out traffic as well. RA occurred with general aviation aircraft. PF was slow to get the aircraft climbing again. PM mentioned need to climb. PF only claimed till out of RA; and not back to clearance altitude. PM called out the need to climb back to 5000'. Don't know if we ever got back to cleared altitude. Scariest part was PF was heads down trying to manually fly and do the box all the while not realizing the rapid rate of descent. At some point PM thought no one was flying the aircraft but CWS pitch and roll; which took the aircraft out of how it was supposed to be flown. Nose low recovery was really slow.With late clearance changes or then in the terminal area and PF needs/wants to manipulate the FMC aircraft control should be handed to other Pilot. PM watched the event occur but should have taken control of aircraft once altitude deviation occurred. PM should have been more directive.
1753783,humanfactors,We departed ZZZ; Runway X; on the SID (Standard Instrument Departure). Unfortunately we did not catch that the SID Runway X is not authorized for use by Aircraft X Make/Model. There are several holes (traps) that we missed. We received an ATC (Air Traffic Control) uplink with the SID. In later crew discussion - we believe that this was based on our originally planned runway 1 departure.Our flight was originally flight planned for Runway Y; via the SID. With a late ZFW (Zero Fuel Weight) increase the working IRO (International Relief Officer) pointed out that we were no longer good to take off on Runway Y; that we needed Runway X. We asked ATC and were cleared out to Runway X.The takeoff and departure was normal and accomplished with SOP's; with no traffic or navigation conflicts. ATC never said anything about our departure. We didn't see any restrictions on the Jeppesen SID page. I forgot to re-check the 10-7 pages for departure notes after the runway change. None of us caught the note on the page that the SID is not authorized for Aircraft X Make/Model on Runway X.On the climb portion; after the turn to the northeasterly portion of the SID (at approximately 5;000 ft.) - the working IRO mentioned that we were not authorized to use the departure that we were already on. We had a quick look and since all elements of the flight appeared normal; we decided to discuss it later in the flight.We continued on and the flight was terminated in ZZZZ with no further issues or problems. ATC never queried us and I told the crew that I would be filing a report on our return.Also - I am a relatively new transfer to the ZZZ base; having been displaced recently. When I flew out of ZZZ we never used Runway Y. So I was probably predisposed to use Runway X; and my expectation bias likely had me trusting the ATC upload as valid and legal for the runway as well.,Our flight plan showed Runway Y as our departure runway and the SID (Standard Instrument Departure). On taxi out we were assigned Runway X for departure and the SID. Bottom line none of us caught that Aircraft X Make/Model is not authorized to fly this SID.
1753809,humanfactors,In A position ZZZ-ZZZ1; several passengers approached me during deplaning to tell me that two passengers in seats XX5 and XX6 were spitting and wiping saliva; phlegm; and blood all over their seats; armrests; tray tables; window; and wall. They explained they were unable to call an FA because they saw this while standing in the aisle several rows behind these people as all passengers waited to deplane. The two passengers were able to exit the aircraft before the other passengers could notify me. I assured them the plane was terminated and would be sanitized for the evening and we agreed that the only thing remaining we could do about it was to notify Operations and request they inform the cleaners of the location to take extra precautions to protect themselves and to sanitize that area thoroughly. The blood [was] intentionally smeared into an X shape on the wall. I presumed the blood came from tearing open a scab or some other small wound. It was a clearly visible amount but didn't indicate heavy bleeding.By the time [deplaning] was complete and I could go to row XX; most of the moisture from the saliva and nasal secretions had dried and was barely visible; only the blood stood out. Without their notification; and even with the easily visible blood; it would have been impossible to realize the extent to which they had contaminated every possible surface. It would have dried completely had we taken the time to tidy the aircraft first. In our PA about passenger compliance we emphasize seat belts and smoking and perhaps that is outdated and detracts from where the emphasis currently should lie. We state federal law prohibits tampering with a lav smoke detector; perhaps we have a law that prohibits passenger misconduct and could be stated in such a way that explains the criminality (if any) to such behavior. I do not believe those passengers believed they could face any consequence for these actions. Regardless of taking place during a pandemic; at any time this behavior poses a risk to other passengers; crew; and employees.,
1753811,humanfactors,Passenger X was non-compliant with face mask.After door closure;  F/A B informed me that a Passenger X would not keep his mask on. I called F/D and let them know of the situation and asked to hold pushback until aft FAs determined whether Passenger X should continue on the flight. Passenger X complied initially and we departed without further issue.During cruise F/A B communicated to me that he had asked Passenger X several times to keep his mask on - as he was not eating or drinking. I went aft and asked Passenger X to wear his mask as well; which he had stuffed into his pocket. He was visibly annoyed and didn't initially comply. As he was connecting on another flight; we also notified pilots of the situation. Passenger X; was non-compliant with face mask.Better policy/procedure is needed between FA; Pilot; and station workgroups and their roles. It doesn't feel particularly safe to send someone who is knowingly non-compliant onto another crew or CSA.,During boarding I observed Passenger X; without his face mask on and asked him to please pull his mask up; which he did. After the demo as I walked to the back; I observed Passenger X with his face mask down again. I told him to put it up. And then I reminded him that he had agreed to wear a face mask is a condition of flying with us this evening. I told him I was not playing games. I told him; this could jeopardize his ability to fly with this airline in the future. I asked him if he understood and he said he did. Later on; after the service; I was going through the cabin picking up trash and observed Passenger X without a face mask. It was not on his face around his neck. It was nowhere to be seen. I looked him squarely in the face. He saw me looking at him and made no move to put his face mask on again. I called the A FA and told her about [the] issue. She came back and told Passenger X to put his face mask on and he did. We conferred and I explained that I had warned him twice earlier. He is connecting to ZZZ tonight or later on this morning. The flight deck has been apprised of his actions.
1753819,humanfactors,I made several mistakes today when taxiing at ZZZ. First; I entered the taxiway from the flight school without contacting Ground. Where I trained; ZZZ2; you taxi to the ramp area to perform the run up then contact Ground for instructions to the runway. The flight school at ZZZ is immediately next to the ramp area; so I went there mistakenly without first contacting Ground. Secondly; when I was holding short of the runway I was given taxi instructions. I repeated back those instructions correctly; but I thought the Controller said cross after I repeated them; and I began crossing the runway. I was having a hard time hearing through the headset; but heard the Controller stating I was in the wrong and I immediately turned around and exited. I then taxied correctly to the other runway and back to the flight school.I'm embarrassed by these errors. I have been trying not to fly as much in rented airplanes due to COVID; due to the risk of having so many people in and out of them; and have lost some proficiency being a newly minted pilot. The last time I flew at ZZZ it was under heavy construction and we were routed another direction. I went that same direction and repeated the instructions back correctly to ATC but was writing notes and accidentally made a mistake of crossing. The load of not flying in a while and a new airport was a too much. Next time; I will take a CFI with me and also do ground training to ensure I know the airport to avoid any future mistakes; and will also try to fly more consistently in the future to maintain proficiency.I panicked after I made the error which caused me to not communicate correctly and efficiently. I'm fortunate I learned this lesson on the ground rather than in the air and will continuously train to ensure I maintain focus and calm in case an emergency situation ever does happen.I'm deeply sorry for any trouble I may have caused today. I will work to correct these mistakes to be a better pilot.,
1753853,humanfactors,During a practice approach RNAV XXL ZZZ on IFR flight plan we were cleared for the approach.  We had also been told to change frequency to the advisory frequency of ZZZ so now not in contact with Approach.  We observed traffic on our 5:30 300 feet below and closing fast.  We were supposed to be descending which would have made the closure rate greater. We attempted to reach out to the other aircraft via the CTAF with out any response and then decide to take evasive maneuvers and turned left away from  traffic.  We made a 360 to avoid the traffic all while in VMC and continued the practice approach and reported the miss to TRACON.  when we switched back to TRACON to report the missed the controller was not happy that we had turned and wanted to know why we said we had to take evasive action for a tragic issue and did so to avoid a collision. He said we did not report it quickly enough and the he could not trust us; yet he did not mention the tragic closing quickly on us before we were handed off in the first place.  We discovered the aircraft behind us and closing on our ADSB display and as soon as we turned away from the direction of travel we saw the aircraft.  If we had followed the approach path exactly we would have descended directly into his path but ahead of him.  We never observed the other aircraft slow down or turn away from the similar heading as us.,
1753867,humanfactors,I departed ZZZ and was enroute to ZZZ1 before direct LR at 2;500 to avoid Bravo airspace.  I identified that a short tail of Bravo I could vector to the final course at 2;500 and remain below the shelf.  The next step would be to 3;500 in a 4;000 shelf of Bravo.  I was monitoring Center departure and several traffic calls were made about me at 2;500.  I kept identified each target and stated clear. I considered identifying that I was on frequency; but he was very busy.  I glanced at my iPad between traffic spots and saw a 4;000 shelf and mistakenly thought I was in the 4;000 shelf so I climbed to 3;500.  The ZZZ2 traffic was held at 4;000. I only went 3;000-3;500 the final 1-2 mi of the shelf (1 minute at my speed) and when he identified me at 3;500; I realized; I wasn't where I thought I was and by then; I was crossing into the 4;000 shelf. Distraction by watching traffic diverted my attention so that a glance misidentified the shelf of Bravo.  I have flown in Bravo for X yrs without violating it.  Flight following would have prevented this; but with the controller cut backs; they are so overworked in Center; I did not think I needed it.,
1753872,humanfactors,I was conducting an instrument training flight. I had instructed my student to perform a holding pattern north of the DUYGE GPS waypoint with a 170 course inbound at 4;500 MSL. My student was struggling to understand the correct procedure; so I was having to explain; which distracted my attention. To make matters worse; I had instructed my student to initiate a climb in order to adhere to a minimum training altitude over Sky Ranch At Carefree Pvt airport. Meanwhile; another airplane was approaching from the south on a course that would overfly our holding pattern. As we turned inbound; I noticed the traffic on my Foreflight map display via Sentry ADS-B. I immediately had my student level off to avoid climbing into the oncoming traffic. A few moments later; the traffic passed just 400 feet above headed in the opposite direction. I believe this conflict resulted from poor planning and lack of situational awareness. If we had been established at the correct altitude before entering the holding pattern; and if I had been more vigilant; scanning for other traffic; this conflict could have been avoided.,
1753910,humanfactors,1. Prior to departure from ZZZ; I requested the ZZZ Ground Controller to set me up with VFR flight following to my destination. They responded by saying that they were unable; but to contact ATC once airborne. 2. I departed ZZZ at XA:25 local time. Tower requested I fly runway heading on departure.3. Around 7;000 feet MSL; the Tower requested I fly west to accommodate incoming traffic.  Which I complied with.4. I wasn't completely due west yet; when ZZZ Tower advised that I was clear of their Airspace; to assume my own navigation; and to contact Center for flight following.  I tried reaching Center twice without a response.  Although Center could hear me; Center would not acknowledge my transmission. The reason I know they could hear me; is because I could hear them.5. All of a sudden I heard ATC request for Aircraft Y to exercise evasive action as they were headed straight for me.  I had Aircraft Y on my screen with the help of ADSB; so I deviated south to avoid an incursion.  6. I finally got acknowledgment from ATC about 3 minutes after the event.  7. The Controller provided me with a squawk; then instructed me to write down a phone number.  8. I requested the controllers initials so as to document the parties involved; but he denied my request.  9. ATC then transferred me to another frequency.  10. Reason for possible collision:    1. Ground control at ZZZ unwillingness to set me up with flight following prior to departure.    2. ATC's delay/unwillingness to acknowledge my transmission.     3. Tower at ZZZ erroneous radar vectors that could have put me in a collision course with the oncoming Aircraft Y without ATC's knowledge.      4. Lack of communication between ZZZ Tower and Center.  11. To prevent future possible mid-air collisions; I would advise that Ground/Tower at ZZZ to be willing to set up VFR departing aircraft with flight following prior to departure on their clearance delivery frequency.  If ATC is ready for departing traffic; they could advise aircraft before it is too late.,
